command_name,invocation,pattern,ast_repr,is_pure_string,has_references
sed,"sed -e ""s/[\\\""]/\\&/g"" -e ""s/\\\""/\""/"" -e ""s/\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c","[\\\""]","CharacterClass(negate=False, items=[Literal('\\'), Literal('""')])",False,True
sed,"sed -e ""s;[^/]*/;|___;g;s;___|; |;g""",[^/]*/,"Concatenate([Repeat(CharacterClass(negate=True, items=[Literal('/')]), 0, None), Literal('/')])",False,True
sed,"sed -e ""s;[^/]*/;|___;g;s;___|; |;g""",[^/]*/,"Concatenate([Repeat(CharacterClass(negate=True, items=[Literal('/')]), 0, None), Literal('/')])",False,True
sed,"sed ""s/[]\.|$(){}?+*^]/\\&/g""",[]\.|$(){}?+*^],"CharacterClass(negate=False, items=[Literal(']'), Literal('.'), Literal('|'), Literal('('), Literal('.'), Literal('*'), Literal(')'), Literal('{'), Literal('}'), Literal('?'), Literal('+'), Literal('*'), Literal('^')])",False,True
sed,"sed ""s/[]\.|$(){}?+*^]/\\&/g""",[]\.|$(){}?+*^],"CharacterClass(negate=False, items=[Literal(']'), Literal('.'), Literal('|'), Literal('('), Literal('.'), Literal('*'), Literal(')'), Literal('{'), Literal('}'), Literal('?'), Literal('+'), Literal('*'), Literal('^')])",False,True
sed,"sed ""s/[0-9]*/&&/""",[0-9]*,"Repeat(CharacterClass(negate=False, items=[Range('0'-'9')]), 0, None)",False,True
sed,"sed ""s/0x[0-9a-f]*/\n&\n/g""",0x[0-9a-f]*,"Concatenate([Literal('0'), Literal('x'), Repeat(CharacterClass(negate=False, items=[Range('0'-'9'), Range('a'-'f')]), 0, None)])",False,True
sed,"sed ""s/[0-9]/(&)/g""",[0-9],"CharacterClass(negate=False, items=[Range('0'-'9')])",False,True
sed,"sed ""s/[0-9]/(&)/g""",[0-9],"CharacterClass(negate=False, items=[Range('0'-'9')])",False,True
sed,"sed ""s/[0-9]/#/g""",[0-9],"CharacterClass(negate=False, items=[Range('0'-'9')])",False,True
sed,"sed ""s/[0-9]/#/g""",[0-9],"CharacterClass(negate=False, items=[Range('0'-'9')])",False,True
sed,"sed ""s/ \+/ /g""", \+,"Repeat(Literal(' '), 1, None)",False,True
sed,"sed ""s/[0-9]/&,/g""",[0-9],"CharacterClass(negate=False, items=[Range('0'-'9')])",False,True
sed,"sed ""s/[aeiou]/*/g""",[aeiou],"CharacterClass(negate=False, items=[Literal('a'), Literal('e'), Literal('i'), Literal('o'), Literal('u')])",False,True
sed,"sed ""s/[0-9]/(&)/g""",[0-9],"CharacterClass(negate=False, items=[Range('0'-'9')])",False,True
sed,"sed ""s/[0-9]/& /g""",[0-9],"CharacterClass(negate=False, items=[Range('0'-'9')])",False,True
sed,"sed ""s/ HELLO.*'[^']*'/ /""", HELLO.*'[^']*',"Concatenate([Literal(' '), Literal('H'), Literal('E'), Literal('L'), Literal('L'), Literal('O'), Repeat(Dot(), 0, None), Literal(""'""), Repeat(CharacterClass(negate=True, items=[Literal(""'"")]), 0, None), Literal(""'"")])",False,True
sed,"sed ""s/[]\.|$(){}?+*^]/\\&/g""",[]\.|$(){}?+*^],"CharacterClass(negate=False, items=[Literal(']'), Literal('.'), Literal('|'), Literal('('), Literal('.'), Literal('*'), Literal(')'), Literal('{'), Literal('}'), Literal('?'), Literal('+'), Literal('*'), Literal('^')])",False,True
sed,"sed ""s/[]\.|$(){}?+*^]/\\&/g""",[]\.|$(){}?+*^],"CharacterClass(negate=False, items=[Literal(']'), Literal('.'), Literal('|'), Literal('('), Literal('.'), Literal('*'), Literal(')'), Literal('{'), Literal('}'), Literal('?'), Literal('+'), Literal('*'), Literal('^')])",False,True
sed,"sed ""s/ly\$/-ly/g""",ly\$,"Concatenate([Literal('l'), Literal('y'), Literal('$')])",True,True
sed,"sed ""s/;\$/; gene_biotype \""rRNA\""; transcript_biotype \""rRNA\"";/g""",;\$,"Concatenate([Literal(';'), Literal('$')])",True,True
sed,"sed ""s/chr1_KI270713v1_random/KI270713.1/g""",chr1_KI270713v1_random,"Concatenate([Literal('c'), Literal('h'), Literal('r'), Literal('1'), Literal('_'), Literal('K'), Literal('I'), Literal('2'), Literal('7'), Literal('0'), Literal('7'), Literal('1'), Literal('3'), Literal('v'), Literal('1'), Literal('_'), Literal('r'), Literal('a'), Literal('n'), Literal('d'), Literal('o'), Literal('m')])",True,True
sed,"sed ""s/14_GL000009v2_random/GL000009.2/g""",14_GL000009v2_random,"Concatenate([Literal('1'), Literal('4'), Literal('_'), Literal('G'), Literal('L'), Literal('0'), Literal('0'), Literal('0'), Literal('0'), Literal('0'), Literal('9'), Literal('v'), Literal('2'), Literal('_'), Literal('r'), Literal('a'), Literal('n'), Literal('d'), Literal('o'), Literal('m')])",True,True
sed,"sed ""s/1_KI270706v1_random/KI270706.1/g""",1_KI270706v1_random,"Concatenate([Literal('1'), Literal('_'), Literal('K'), Literal('I'), Literal('2'), Literal('7'), Literal('0'), Literal('7'), Literal('0'), Literal('6'), Literal('v'), Literal('1'), Literal('_'), Literal('r'), Literal('a'), Literal('n'), Literal('d'), Literal('o'), Literal('m')])",True,True
sed,"sed ""s/Un_KI270742v1/KI270742.1/g""",Un_KI270742v1,"Concatenate([Literal('U'), Literal('n'), Literal('_'), Literal('K'), Literal('I'), Literal('2'), Literal('7'), Literal('0'), Literal('7'), Literal('4'), Literal('2'), Literal('v'), Literal('1')])",True,True
sed,"sed ""s/14_GL000009v2_random/GL000009.2/g""",14_GL000009v2_random,"Concatenate([Literal('1'), Literal('4'), Literal('_'), Literal('G'), Literal('L'), Literal('0'), Literal('0'), Literal('0'), Literal('0'), Literal('0'), Literal('9'), Literal('v'), Literal('2'), Literal('_'), Literal('r'), Literal('a'), Literal('n'), Literal('d'), Literal('o'), Literal('m')])",True,True
sed,"sed ""s/1_KI270706v1_random/KI270706.1/g""",1_KI270706v1_random,"Concatenate([Literal('1'), Literal('_'), Literal('K'), Literal('I'), Literal('2'), Literal('7'), Literal('0'), Literal('7'), Literal('0'), Literal('6'), Literal('v'), Literal('1'), Literal('_'), Literal('r'), Literal('a'), Literal('n'), Literal('d'), Literal('o'), Literal('m')])",True,True
sed,"sed ""s/Un_KI270742v1/KI270742.1/g""",Un_KI270742v1,"Concatenate([Literal('U'), Literal('n'), Literal('_'), Literal('K'), Literal('I'), Literal('2'), Literal('7'), Literal('0'), Literal('7'), Literal('4'), Literal('2'), Literal('v'), Literal('1')])",True,True
sed,"sed ""s/14_GL000009v2_random/GL000009.2/g""",14_GL000009v2_random,"Concatenate([Literal('1'), Literal('4'), Literal('_'), Literal('G'), Literal('L'), Literal('0'), Literal('0'), Literal('0'), Literal('0'), Literal('0'), Literal('9'), Literal('v'), Literal('2'), Literal('_'), Literal('r'), Literal('a'), Literal('n'), Literal('d'), Literal('o'), Literal('m')])",True,True
sed,"sed ""s/1_KI270706v1_random/KI270706.1/g""",1_KI270706v1_random,"Concatenate([Literal('1'), Literal('_'), Literal('K'), Literal('I'), Literal('2'), Literal('7'), Literal('0'), Literal('7'), Literal('0'), Literal('6'), Literal('v'), Literal('1'), Literal('_'), Literal('r'), Literal('a'), Literal('n'), Literal('d'), Literal('o'), Literal('m')])",True,True
sed,"sed ""s/Un_KI270742v1/KI270742.1/g""",Un_KI270742v1,"Concatenate([Literal('U'), Literal('n'), Literal('_'), Literal('K'), Literal('I'), Literal('2'), Literal('7'), Literal('0'), Literal('7'), Literal('4'), Literal('2'), Literal('v'), Literal('1')])",True,True
sed,"sed ""s/14_GL000009v2_random/GL000009.2/g""",14_GL000009v2_random,"Concatenate([Literal('1'), Literal('4'), Literal('_'), Literal('G'), Literal('L'), Literal('0'), Literal('0'), Literal('0'), Literal('0'), Literal('0'), Literal('9'), Literal('v'), Literal('2'), Literal('_'), Literal('r'), Literal('a'), Literal('n'), Literal('d'), Literal('o'), Literal('m')])",True,True
sed,"sed ""s/1_KI270706v1_random/KI270706.1/g""",1_KI270706v1_random,"Concatenate([Literal('1'), Literal('_'), Literal('K'), Literal('I'), Literal('2'), Literal('7'), Literal('0'), Literal('7'), Literal('0'), Literal('6'), Literal('v'), Literal('1'), Literal('_'), Literal('r'), Literal('a'), Literal('n'), Literal('d'), Literal('o'), Literal('m')])",True,True
sed,"sed ""s/Un_KI270742v1/KI270742.1/g""",Un_KI270742v1,"Concatenate([Literal('U'), Literal('n'), Literal('_'), Literal('K'), Literal('I'), Literal('2'), Literal('7'), Literal('0'), Literal('7'), Literal('4'), Literal('2'), Literal('v'), Literal('1')])",True,True
sed,"sed ""s/;\$/; gene_biotype \""rRNA\""; transcript_biotype \""rRNA\"";/g""",;\$,"Concatenate([Literal(';'), Literal('$')])",True,True
sed,"sed ""s/;/\\;/g""",;,Literal(';'),True,True
sed,"sed ""s/,/' '/g""",",","Literal(',')",True,True
sed,"sed ""s/ /\\ /g;s/&/\\&/;s/^/pushd -q /;1!G;h;\$!d;"" >~/.zdirstore", ,Literal(' '),True,True
sed,"sed ""s/,/, /g""",",","Literal(',')",True,True
sed,"sed ""s/:/ /g""",:,Literal(':'),True,True
sed,"sed ""s/localhost/127.0.0.1/""",localhost,"Concatenate([Literal('l'), Literal('o'), Literal('c'), Literal('a'), Literal('l'), Literal('h'), Literal('o'), Literal('s'), Literal('t')])",True,True
sed,"sed ""s/,/\n/g""",",","Literal(',')",True,True
sed,"sed ""s/#/*/g""",#,Literal('#'),True,True
sed,"sed ""s/ /\n/g""", ,Literal(' '),True,True
sed,"sed ""s/X/#/g""",X,Literal('X'),True,True
sed,"sed ""s/#/*/g""",#,Literal('#'),True,True
sed,"sed ""s/,\$/\n/""",",\$","Concatenate([Literal(','), Literal('$')])",True,True
sed,"sed ""s/ /\\ /g;s/^/pushd -q /;1!G;h;\$!d;"" >~/.zdirstore", ,Literal(' '),True,True
sed,"sed ""s/\/.*\$//""",\/,Literal('/'),True,True
sed,"sed -e ""s/^ //"" -e ""s/ \$//""",^ ,"Concatenate([StartAnchor(), Literal(' ')])",False,False
sed,"sed ""s/T..:..:..//""",T..:..:..,"Concatenate([Literal('T'), Dot(), Dot(), Literal(':'), Dot(), Dot(), Literal(':'), Dot(), Dot()])",False,False
sed,"sed ""s/T..:..:..//""",T..:..:..,"Concatenate([Literal('T'), Dot(), Dot(), Literal(':'), Dot(), Dot(), Literal(':'), Dot(), Dot()])",False,False
sed,"sed ""s;^;${URL};""",,,False,False
sed,"sed ""s/ .*//g""", .*,"Concatenate([Literal(' '), Repeat(Dot(), 0, None)])",False,False
sed,"sed ""s/\\(/\(/g""",,,False,False
sed,"sed ""s/\\(/\(/g""",,,False,False
sed,"sed ""s/INSERT INTO transcr VALUES(/INSERT INTO transcr VALUES(${add_num}/g"" \  >>${sdir}/db/sqlite.transcr.sql",,,False,False
sed,"sed ""s/INSERT INTO genome VALUES(/INSERT INTO genome VALUES(${add_num}/g"" \  >>${sdir}/db/sqlite.genome.sql",,,False,False
sed,"sed ""s/INSERT INTO transcr VALUES(/INSERT INTO transcr VALUES(${add_num}/g"" >>""${sdir}""/db/sqlite.transcr.sql",,,False,False
sed,"sed ""s/INSERT INTO genome VALUES(/INSERT INTO genome VALUES(${add_num}/g"" >>""${sdir}""/db/sqlite.genome.sql",,,False,False
sed,"sed ""s/INSERT INTO transcr VALUES(/INSERT INTO transcr VALUES(${add_num}/g"" >>""${sdir}""/db/sqlite.transcr.sql",,,False,False
sed,"sed ""s/INSERT INTO genome VALUES(/INSERT INTO genome VALUES(${add_num}/g"" >>""${sdir}""/db/sqlite.genome.sql",,,False,False
sed,"sed ""s,^[^\,]*\,\\(.*\\),\1,""",,,False,False
sed,"sed ""s,^\\([^\,]*\\)\,.*,\1,""",,,False,False
sed,"sed ""s,^[^\,]*\,\\(.*\\),\1,""",,,False,False
sed,"sed ""s,^\\([^\,]*\\)\,.*,\1,""",,,False,False
sed,"sed ""s,^[^\,]*\,\\(.*\\),\1,""",,,False,False
sed,"sed ""s,^\\([^\,]*\\)\,.*,\1,""",,,False,False
sed,"sed ""s,^[^\,]*\,\\(.*\\),\1,""",,,False,False
sed,"sed ""s,^\\([^\,]*\\)\,.*,\1,""",,,False,False
sed,"sed ""s/^chrM/MT/g""",^chrM,"Concatenate([StartAnchor(), Literal('c'), Literal('h'), Literal('r'), Literal('M')])",False,False
sed,"sed ""s/^chr//g""",^chr,"Concatenate([StartAnchor(), Literal('c'), Literal('h'), Literal('r')])",False,False
sed,"sed ""s/^chrM/MT/g""",^chrM,"Concatenate([StartAnchor(), Literal('c'), Literal('h'), Literal('r'), Literal('M')])",False,False
sed,"sed ""s/^chr//g""",^chr,"Concatenate([StartAnchor(), Literal('c'), Literal('h'), Literal('r')])",False,False
sed,"sed ""s/^chrM/MT/g""",^chrM,"Concatenate([StartAnchor(), Literal('c'), Literal('h'), Literal('r'), Literal('M')])",False,False
sed,"sed ""s/^chr//g""",^chr,"Concatenate([StartAnchor(), Literal('c'), Literal('h'), Literal('r')])",False,False
sed,"sed ""s/^chrM/MT/g""",^chrM,"Concatenate([StartAnchor(), Literal('c'), Literal('h'), Literal('r'), Literal('M')])",False,False
sed,"sed ""s/^chr//g""",^chr,"Concatenate([StartAnchor(), Literal('c'), Literal('h'), Literal('r')])",False,False
sed,"sed ""s/^chrM/MT/g""",^chrM,"Concatenate([StartAnchor(), Literal('c'), Literal('h'), Literal('r'), Literal('M')])",False,False
sed,"sed ""s/^chr//g""",^chr,"Concatenate([StartAnchor(), Literal('c'), Literal('h'), Literal('r')])",False,False
sed,"sed ""s,^[^\,]*\,\\(.*\\),\1,""",,,False,False
sed,"sed ""s,^\\([^\,]*\\)\,.*,\1,""",,,False,False
sed,"sed ""s,^[^\,]*\,\\(.*\\),\1,""",,,False,False
sed,"sed ""s,^\\([^\,]*\\)\,.*,\1,""",,,False,False
sed,"sed ""s,^[^\,]*\,\\(.*\\),\1,""",,,False,False
sed,"sed ""s,^\\([^\,]*\\)\,.*,\1,""",,,False,False
sed,"sed ""s,^[^\,]*\,\\(.*\\),\1,""",,,False,False
sed,"sed ""s,^\\([^\,]*\\)\,.*,\1,""",,,False,False
sed,"sed s/\$/""0s""/",,,False,False
sed,"sed ""s#^#${WIKI}#""",,,False,False
sed,"sed ""s#^#${WIKI}#""",,,False,False
sed,"sed ""s#^#${WIKI}#""",,,False,False
sed,"sed ""s|./wikipedia/en/articles/||""",./wikipedia/en/articles/,"Concatenate([Dot(), Literal('/'), Literal('w'), Literal('i'), Literal('k'), Literal('i'), Literal('p'), Literal('e'), Literal('d'), Literal('i'), Literal('a'), Literal('/'), Literal('e'), Literal('n'), Literal('/'), Literal('a'), Literal('r'), Literal('t'), Literal('i'), Literal('c'), Literal('l'), Literal('e'), Literal('s'), Literal('/')])",False,False
sed,"sed ""s;^;http://data\.com/chunk/;""",,,False,False
sed,"sed -e ""s@^.*/@@""",^.*/,"Concatenate([StartAnchor(), Repeat(Dot(), 0, None), Literal('/')])",False,False
sed,"sed -e ""s/.*\.//""",.*\.,"Concatenate([Repeat(Dot(), 0, None), Literal('.')])",False,False
sed,"sed -e ""s/.*\///""",.*\/,"Concatenate([Repeat(Dot(), 0, None), Literal('/')])",False,False
sed,"sed -e ""s/(.*)//"" -e ""s/[^0-9]/ /g""",(.*),"Concatenate([Literal('('), Repeat(Dot(), 0, None), Literal(')')])",False,False
sed,"sed ""s/([^)]*)//g""",([^)]*),"Concatenate([Literal('('), Repeat(CharacterClass(negate=True, items=[Literal(')')]), 0, None), Literal(')')])",False,False
sed,"sed -n ""s/.*\.//p""",.*\.,"Concatenate([Repeat(Dot(), 0, None), Literal('.')])",False,False
sed,"sed ""s@^@/usr/@""",,,False,False
sed,"sed ""s/[^0-9;]//g""",[^0-9;],"CharacterClass(negate=True, items=[Range('0'-'9'), Literal(';')])",False,False
sed,"sed -e ""s/^[ \t]*//""",^[ \t]*,"Concatenate([StartAnchor(), Repeat(CharacterClass(negate=False, items=[Literal(' '), Literal('\t')]), 0, None)])",False,False
sed,"sed -e ""s/[ \t]*\$//""",[ \t]*\$,"Concatenate([Repeat(CharacterClass(negate=False, items=[Literal(' '), Literal('\t')]), 0, None), Literal('$')])",False,False
sed,"sed ""s/^[ \t]*//;s/[ \t]*\$//""",^[ \t]*,"Concatenate([StartAnchor(), Repeat(CharacterClass(negate=False, items=[Literal(' '), Literal('\t')]), 0, None)])",False,False
sed,"sed ""s/...\$//""",...\$,"Concatenate([Dot(), Dot(), Dot(), Literal('$')])",False,False
sed,sed -h 2>&1,,,False,False
sed,"sed ""s/^\.*//""",^\.*,"Concatenate([StartAnchor(), Repeat(Literal('.'), 0, None)])",False,False
sed,"sed -e ""s/^\s*#.*\$//"" -e ""/^\$/d""",^\s*#.*\$,"Concatenate([StartAnchor(), Repeat(Literal(' '), 0, None), Literal('#'), Repeat(Dot(), 0, None), Literal('$')])",False,False
sed,"sed ""s/\[.*\]//g"" >.rake_tasks",\[.*\],"Concatenate([Literal('['), Repeat(Dot(), 0, None), Literal(']')])",False,False
sed,"sed -n ""s/URL:\ .*${SVN_ROOT}\///p""",,,False,False
sed,"sed ""s;^;;""",,,False,False
sed,"sed ""s/[^0-9;]//g""",[^0-9;],"CharacterClass(negate=True, items=[Range('0'-'9'), Literal(';')])",False,False
sed,"sed -e ""s/^[ \t]*//""",^[ \t]*,"Concatenate([StartAnchor(), Repeat(CharacterClass(negate=False, items=[Literal(' '), Literal('\t')]), 0, None)])",False,False
sed,"sed -e ""s/[ \t]*\$//""",[ \t]*\$,"Concatenate([Repeat(CharacterClass(negate=False, items=[Literal(' '), Literal('\t')]), 0, None), Literal('$')])",False,False
sed,"sed ""s/^[ \t]*//;s/[ \t]*\$//""",^[ \t]*,"Concatenate([StartAnchor(), Repeat(CharacterClass(negate=False, items=[Literal(' '), Literal('\t')]), 0, None)])",False,False
sed,"sed ""s/...\$//""",...\$,"Concatenate([Dot(), Dot(), Dot(), Literal('$')])",False,False
sed,"sed -e ""s@^.*/@@""",^.*/,"Concatenate([StartAnchor(), Repeat(Dot(), 0, None), Literal('/')])",False,False
sed,"sed s/\$/""0s""/",,,False,False
sed,"sed -e ""s/^[ \t]*//""",^[ \t]*,"Concatenate([StartAnchor(), Repeat(CharacterClass(negate=False, items=[Literal(' '), Literal('\t')]), 0, None)])",False,False
sed,"sed -e ""s/[ \t]*\$//""",[ \t]*\$,"Concatenate([Repeat(CharacterClass(negate=False, items=[Literal(' '), Literal('\t')]), 0, None), Literal('$')])",False,False
sed,"sed -e ""s/[ \t]*\$//""",[ \t]*\$,"Concatenate([Repeat(CharacterClass(negate=False, items=[Literal(' '), Literal('\t')]), 0, None), Literal('$')])",False,False
sed,"sed -e ""s/^[ \t]*//""",^[ \t]*,"Concatenate([StartAnchor(), Repeat(CharacterClass(negate=False, items=[Literal(' '), Literal('\t')]), 0, None)])",False,False
sed,"sed ""s/^[ \t]*//;s/[ \t]*\$//""",^[ \t]*,"Concatenate([StartAnchor(), Repeat(CharacterClass(negate=False, items=[Literal(' '), Literal('\t')]), 0, None)])",False,False
sed,"sed -e ""s@^.*/@@""",^.*/,"Concatenate([StartAnchor(), Repeat(Dot(), 0, None), Literal('/')])",False,False
sed,"sed -e ""s@^.*/@@""",^.*/,"Concatenate([StartAnchor(), Repeat(Dot(), 0, None), Literal('/')])",False,False
sed,"sed -e ""s@^.*/@@""",^.*/,"Concatenate([StartAnchor(), Repeat(Dot(), 0, None), Literal('/')])",False,False
sed,"sed ""s/^ *//""",^ *,"Concatenate([StartAnchor(), Repeat(Literal(' '), 0, None)])",False,False
sed,"sed ""s/127.0.0.1/localhost/""",127.0.0.1,"Concatenate([Literal('1'), Literal('2'), Literal('7'), Dot(), Literal('0'), Dot(), Literal('0'), Dot(), Literal('1')])",False,False
sed,"sed ""s/^/Line /""",,,False,False
sed,"sed ""s/^[ ]*//""",^[ ]*,"Concatenate([StartAnchor(), Repeat(CharacterClass(negate=False, items=[Literal(' ')]), 0, None)])",False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/^[ ]*//""",^[ ]*,"Concatenate([StartAnchor(), Repeat(CharacterClass(negate=False, items=[Literal(' ')]), 0, None)])",False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/[0-9]//g""",[0-9],"CharacterClass(negate=False, items=[Range('0'-'9')])",False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/\$//""",,,False,False
sed,"sed ""s/[0-9]/X/g""",[0-9],"CharacterClass(negate=False, items=[Range('0'-'9')])",False,False
sed,"sed ""s/:[^:]*\$//g""",:[^:]*\$,"Concatenate([Literal(':'), Repeat(CharacterClass(negate=True, items=[Literal(':')]), 0, None), Literal('$')])",False,False
sed,"sed ""s/[0-9]//g""",[0-9],"CharacterClass(negate=False, items=[Range('0'-'9')])",False,False
sed,"sed ""s/^/File: /""",,,False,False
sed,"sed ""s/^/Sizes: /""",,,False,False
sed,"sed ""s/\$/XX/""",,,False,False
sed,"sed ""s/[0-9]//g""",[0-9],"CharacterClass(negate=False, items=[Range('0'-'9')])",False,False
sed,"sed ""s/.*ERROR://g""",.*ERROR:,"Concatenate([Repeat(Dot(), 0, None), Literal('E'), Literal('R'), Literal('R'), Literal('O'), Literal('R'), Literal(':')])",False,False
sed,"sed ""s/^/Line: /""",,,False,False
sed,"sed -r ""s/[^ ]* //""",[^ ]* ,"Concatenate([Repeat(CharacterClass(negate=True, items=[Literal(' ')]), 0, None), Literal(' ')])",False,False
sed,sed -h 2>&1,,,False,False
sed,"sed ""s/^\.//""",^\.,"Concatenate([StartAnchor(), Literal('.')])",False,False
sed,"sed -e ""s/#.*\$//"" -e ""/^\$/d""",#.*\$,"Concatenate([Literal('#'), Repeat(Dot(), 0, None), Literal('$')])",False,False
sed,"sed -n ""s/URL:\ .*${SVN_ROOT}\///p""",,,False,False
sed,"sed ""s/\tcDNA_match\t/\texon\t/g""",\tcDNA_match\t,"Concatenate([Literal('\t'), Literal('c'), Literal('D'), Literal('N'), Literal('A'), Literal('_'), Literal('m'), Literal('a'), Literal('t'), Literal('c'), Literal('h'), Literal('\t')])",True,False
sed,"sed ""s/\tgenome\t/\tsilva\t/g"" >ribosomal.hsa.gmap.gff3",\tgenome\t,"Concatenate([Literal('\t'), Literal('g'), Literal('e'), Literal('n'), Literal('o'), Literal('m'), Literal('e'), Literal('\t')])",True,False
sed,"sed ""s/\tgmapidx\t/\tsilva\t/g""",\tgmapidx\t,"Concatenate([Literal('\t'), Literal('g'), Literal('m'), Literal('a'), Literal('p'), Literal('i'), Literal('d'), Literal('x'), Literal('\t')])",True,False
sed,"sed ""s/\tcDNA_match\t/\texon\t/g""",\tcDNA_match\t,"Concatenate([Literal('\t'), Literal('c'), Literal('D'), Literal('N'), Literal('A'), Literal('_'), Literal('m'), Literal('a'), Literal('t'), Literal('c'), Literal('h'), Literal('\t')])",True,False
sed,"sed ""s/\tgenome\t/\tsilva\t/g"" >ribosomal.mmu.gmap.gff3",\tgenome\t,"Concatenate([Literal('\t'), Literal('g'), Literal('e'), Literal('n'), Literal('o'), Literal('m'), Literal('e'), Literal('\t')])",True,False
sed,"sed ""s/\tgmapidx\t/\tsilva\t/g""",\tgmapidx\t,"Concatenate([Literal('\t'), Literal('g'), Literal('m'), Literal('a'), Literal('p'), Literal('i'), Literal('d'), Literal('x'), Literal('\t')])",True,False
sed,"sed ""s/\$/\/abc.txt/g""",foo,"Concatenate([Literal('f'), Literal('o'), Literal('o')])",True,False
sed,"sed ""s/\r\$//""",\r\$,"Concatenate([Literal('\r'), Literal('$')])",True,False
sed,"sed ""s/\r\$//""",\r\$,"Concatenate([Literal('\r'), Literal('$')])",True,False
sed,"sed ""s/include //""",include ,"Concatenate([Literal('i'), Literal('n'), Literal('c'), Literal('l'), Literal('u'), Literal('d'), Literal('e'), Literal(' ')])",True,False
sed,"sed ""s/include //""",include ,"Concatenate([Literal('i'), Literal('n'), Literal('c'), Literal('l'), Literal('u'), Literal('d'), Literal('e'), Literal(' ')])",True,False
sed,"sed ""s/\//\\\//g""",\/,Literal('/'),True,False
sed,"sed ""s/\//\\\//g""",\/,Literal('/'),True,False
sed,"sed ""s/addr://g""",addr:,"Concatenate([Literal('a'), Literal('d'), Literal('d'), Literal('r'), Literal(':')])",True,False
sed,"sed ""s/ERROR/error/g""",ERROR,"Concatenate([Literal('E'), Literal('R'), Literal('R'), Literal('O'), Literal('R')])",True,False
sed,"sed ""s/error/WARNING/g""",error,"Concatenate([Literal('e'), Literal('r'), Literal('r'), Literal('o'), Literal('r')])",True,False
sed,"sed ""s/foo/bar/g""",foo,"Concatenate([Literal('f'), Literal('o'), Literal('o')])",True,False
sed,"sed ""s/_txt\$//""",_txt\$,"Concatenate([Literal('_'), Literal('t'), Literal('x'), Literal('t'), Literal('$')])",True,False
sed,"sed ""s/\./X/g""",\.,Literal('.'),True,False
sed,"sed ""s/X/Y/g""",X,Literal('X'),True,False
sed,"sed ""s/\///g""",\/,Literal('/'),True,False
sed,"sed ""s/\n//g""",\n,Literal('\n'),True,False
sed,"sed ""s/error/ERROR/g""",error,"Concatenate([Literal('e'), Literal('r'), Literal('r'), Literal('o'), Literal('r')])",True,False
sed,"sed ""s/_txt\$//""",_txt\$,"Concatenate([Literal('_'), Literal('t'), Literal('x'), Literal('t'), Literal('$')])",True,False
sed,"sed ""s/\""//g""","\""","Literal('""')",True,False
sed,"sed ""s/include //""",include ,"Concatenate([Literal('i'), Literal('n'), Literal('c'), Literal('l'), Literal('u'), Literal('d'), Literal('e'), Literal(' ')])",True,False
sed,"sed ""s/include //""",include ,"Concatenate([Literal('i'), Literal('n'), Literal('c'), Literal('l'), Literal('u'), Literal('d'), Literal('e'), Literal(' ')])",True,False
sed,"sed ""s/\//\\\//g""",\/,Literal('/'),True,False
