rtpp_det_time,rtpp_det_size,rtpp_min_time,rtpp_min_size,rtpp_inc_time,rtpp_inc_a_size,rtpp_inc_b_size,wofst_det_time,wofst_det_size,wofst_min_time,wofst_min_size,wofst_inc_time,wofst_inc_a_size,wofst_inc_b_size
,,,,1.2159347534179688e-05,1.0,1.0,,,,,1.1205673217773438e-05,1.0,1.0
1.9311904907226562e-05,4.0,2.765655517578125e-05,4.0,0.0003063678741455078,4.0,8.0,2.4318695068359375e-05,4.0,3.838539123535156e-05,4.0,0.0002760887145996094,4.0,8.0
9.298324584960938e-06,1.0,1.33514404296875e-05,1.0,1.3589859008789062e-05,1.0,1.0,7.867813110351562e-06,1.0,1.33514404296875e-05,1.0,1.049041748046875e-05,1.0,1.0
1.8835067749023438e-05,3.0,2.8848648071289062e-05,3.0,1.52587890625e-05,3.0,1.0,1.7404556274414062e-05,3.0,2.8133392333984375e-05,3.0,9.775161743164062e-06,3.0,1.0
3.0040740966796875e-05,4.0,5.6743621826171875e-05,4.0,0.022429466247558594,4.0,1.0,6.9141387939453125e-06,1.0,1.1444091796875e-05,1.0,0.00041413307189941406,1.0,1.0
1.7404556274414062e-05,3.0,2.765655517578125e-05,3.0,2.0265579223632812e-05,3.0,1.0,8.106231689453125e-06,1.0,1.430511474609375e-05,1.0,8.344650268554688e-06,1.0,1.0
3.24249267578125e-05,3.0,5.2928924560546875e-05,3.0,1.0728836059570312e-05,3.0,1.0,1.1205673217773438e-05,1.0,1.0967254638671875e-05,1.0,5.9604644775390625e-06,1.0,1.0
1.5020370483398438e-05,3.0,2.574920654296875e-05,3.0,1.1920928955078125e-05,3.0,1.0,6.4373016357421875e-06,1.0,1.1205673217773438e-05,1.0,9.298324584960938e-06,1.0,1.0
3.838539123535156e-05,9.0,3.3855438232421875e-05,6.0,1.0013580322265625e-05,3.0,1.0,1.3113021850585938e-05,3.0,3.4332275390625e-05,3.0,7.867813110351562e-06,2.0,1.0
8.58306884765625e-06,2.0,1.7404556274414062e-05,2.0,1.3589859008789062e-05,2.0,3.0,8.58306884765625e-06,2.0,1.5020370483398438e-05,2.0,8.106231689453125e-06,2.0,3.0
8.106231689453125e-06,2.0,1.4066696166992188e-05,2.0,,,,1.049041748046875e-05,2.0,1.430511474609375e-05,2.0,,,
,,,,1.4066696166992188e-05,1.0,1.0,,,,,1.430511474609375e-05,1.0,1.0
1.71661376953125e-05,4.0,2.6941299438476562e-05,4.0,0.00025844573974609375,4.0,8.0,1.6689300537109375e-05,4.0,2.7179718017578125e-05,4.0,0.00028705596923828125,4.0,8.0
9.059906005859375e-06,1.0,1.2636184692382812e-05,1.0,1.9550323486328125e-05,1.0,1.0,8.821487426757812e-06,1.0,1.3113021850585938e-05,1.0,1.0251998901367188e-05,1.0,1.0
6.9141387939453125e-06,1.0,1.1444091796875e-05,1.0,0.0013926029205322266,1.0,1.0,5.9604644775390625e-06,1.0,1.33514404296875e-05,1.0,0.0004298686981201172,1.0,1.0
7.152557373046875e-06,1.0,1.1920928955078125e-05,1.0,0.0016148090362548828,1.0,1.0,6.67572021484375e-06,1.0,1.0728836059570312e-05,1.0,0.0005967617034912109,1.0,1.0
1.2874603271484375e-05,1.0,2.0503997802734375e-05,1.0,1.0013580322265625e-05,1.0,1.0,7.152557373046875e-06,1.0,1.1920928955078125e-05,1.0,1.621246337890625e-05,1.0,1.0
1.430511474609375e-05,3.0,2.7418136596679688e-05,3.0,2.0503997802734375e-05,3.0,3.0,1.6450881958007812e-05,3.0,2.6226043701171875e-05,3.0,1.621246337890625e-05,3.0,3.0
1.9788742065429688e-05,3.0,3.314018249511719e-05,3.0,1.33514404296875e-05,3.0,1.0,1.5497207641601562e-05,3.0,2.5033950805664062e-05,3.0,1.0967254638671875e-05,3.0,1.0
3.4809112548828125e-05,7.0,5.91278076171875e-05,5.0,8.58306884765625e-06,3.0,1.0,3.0517578125e-05,7.0,3.600120544433594e-05,5.0,8.821487426757812e-06,3.0,1.0
8.344650268554688e-06,2.0,1.3589859008789062e-05,2.0,,,,9.5367431640625e-06,2.0,1.5020370483398438e-05,2.0,,,
,,,,8.58306884765625e-06,1.0,1.0,,,,,7.152557373046875e-06,1.0,1.0
2.2649765014648438e-05,2.0,2.7418136596679688e-05,2.0,1.8835067749023438e-05,2.0,1.0,4.029273986816406e-05,2.0,3.170967102050781e-05,2.0,1.0728836059570312e-05,2.0,1.0
0.00016880035400390625,8.0,0.00015211105346679688,11.0,0.0010788440704345703,5.0,8.0,8.630752563476562e-05,8.0,7.462501525878906e-05,11.0,0.0004971027374267578,5.0,8.0
1.5974044799804688e-05,1.0,2.6464462280273438e-05,1.0,1.8596649169921875e-05,1.0,1.0,9.5367431640625e-06,1.0,1.3828277587890625e-05,1.0,2.193450927734375e-05,1.0,1.0
1.4066696166992188e-05,1.0,2.288818359375e-05,1.0,0.0014336109161376953,1.0,1.0,1.2874603271484375e-05,1.0,2.4557113647460938e-05,1.0,0.0005700588226318359,1.0,1.0
1.1920928955078125e-05,2.0,1.9073486328125e-05,2.0,0.0029048919677734375,2.0,3.0,1.1920928955078125e-05,1.0,2.6941299438476562e-05,1.0,0.0006091594696044922,1.0,3.0
8.821487426757812e-06,1.0,1.3828277587890625e-05,1.0,9.059906005859375e-06,1.0,1.0,8.58306884765625e-06,1.0,1.52587890625e-05,1.0,6.198883056640625e-06,1.0,1.0
1.5497207641601562e-05,3.0,2.5987625122070312e-05,3.0,1.1205673217773438e-05,3.0,3.0,1.430511474609375e-05,3.0,2.47955322265625e-05,3.0,1.0728836059570312e-05,3.0,3.0
1.5735626220703125e-05,3.0,2.6226043701171875e-05,3.0,9.775161743164062e-06,3.0,1.0,1.5497207641601562e-05,3.0,2.3365020751953125e-05,3.0,9.059906005859375e-06,3.0,1.0
8.106231689453125e-06,2.0,1.4781951904296875e-05,2.0,,,,7.152557373046875e-06,2.0,1.4543533325195312e-05,2.0,,,
,,,,1.0251998901367188e-05,1.0,1.0,,,,,1.3828277587890625e-05,1.0,1.0
1.7642974853515625e-05,4.0,2.7179718017578125e-05,4.0,0.00031256675720214844,4.0,8.0,1.71661376953125e-05,4.0,2.8371810913085938e-05,4.0,0.0003337860107421875,4.0,8.0
9.059906005859375e-06,1.0,1.239776611328125e-05,1.0,1.049041748046875e-05,1.0,1.0,8.58306884765625e-06,1.0,1.4066696166992188e-05,1.0,1.0728836059570312e-05,1.0,1.0
7.867813110351562e-06,1.0,1.239776611328125e-05,1.0,1.1444091796875e-05,1.0,1.0,9.298324584960938e-06,1.0,1.3113021850585938e-05,1.0,8.344650268554688e-06,1.0,1.0
9.059906005859375e-06,1.0,1.5497207641601562e-05,1.0,1.2636184692382812e-05,1.0,1.0,8.821487426757812e-06,1.0,1.1682510375976562e-05,1.0,8.58306884765625e-06,1.0,1.0
8.344650268554688e-06,1.0,1.2636184692382812e-05,1.0,0.0016295909881591797,1.0,1.0,6.67572021484375e-06,1.0,1.0967254638671875e-05,1.0,0.021162748336791992,1.0,1.0
9.5367431640625e-06,1.0,1.5497207641601562e-05,1.0,1.4543533325195312e-05,1.0,1.0,8.344650268554688e-06,1.0,1.1920928955078125e-05,1.0,1.8358230590820312e-05,1.0,1.0
2.8848648071289062e-05,3.0,3.361701965332031e-05,4.0,7.62939453125e-06,2.0,1.0,4.696846008300781e-05,3.0,6.198883056640625e-05,4.0,1.811981201171875e-05,2.0,1.0
9.059906005859375e-06,2.0,1.5020370483398438e-05,2.0,,,,1.52587890625e-05,2.0,2.9802322387695312e-05,2.0,,,
,,,,8.821487426757812e-06,1.0,1.0,,,,,1.239776611328125e-05,1.0,1.0
1.1205673217773438e-05,1.0,1.6689300537109375e-05,1.0,9.5367431640625e-06,1.0,1.0,1.3828277587890625e-05,1.0,2.5272369384765625e-05,1.0,1.5735626220703125e-05,1.0,1.0
6.4373016357421875e-06,1.0,1.0728836059570312e-05,1.0,0.0014998912811279297,1.0,1.0,1.2636184692382812e-05,1.0,2.3365020751953125e-05,1.0,0.0010943412780761719,1.0,1.0
8.344650268554688e-06,1.0,1.5497207641601562e-05,1.0,0.0016269683837890625,1.0,1.0,1.3113021850585938e-05,1.0,2.384185791015625e-05,1.0,0.00048279762268066406,1.0,1.0
9.5367431640625e-06,1.0,1.4781951904296875e-05,1.0,7.867813110351562e-06,1.0,1.0,8.344650268554688e-06,1.0,1.5020370483398438e-05,1.0,1.2636184692382812e-05,1.0,1.0
1.4781951904296875e-05,3.0,2.5510787963867188e-05,3.0,1.3113021850585938e-05,3.0,1.0,1.5020370483398438e-05,3.0,2.7179718017578125e-05,3.0,1.0967254638671875e-05,3.0,1.0
1.6450881958007812e-05,4.0,3.314018249511719e-05,4.0,0.0016660690307617188,4.0,1.0,6.9141387939453125e-06,1.0,1.049041748046875e-05,1.0,0.0006108283996582031,1.0,1.0
8.58306884765625e-06,1.0,1.5020370483398438e-05,1.0,0.00260162353515625,1.0,3.0,7.3909759521484375e-06,1.0,1.33514404296875e-05,1.0,0.0006809234619140625,1.0,3.0
8.344650268554688e-06,1.0,1.239776611328125e-05,1.0,,,,1.430511474609375e-05,1.0,2.6702880859375e-05,1.0,,,
,,,,1.049041748046875e-05,1.0,1.0,,,,,7.867813110351562e-06,1.0,1.0
7.3909759521484375e-06,1.0,1.1205673217773438e-05,1.0,1.1920928955078125e-05,1.0,1.0,9.298324584960938e-06,1.0,1.1920928955078125e-05,1.0,7.867813110351562e-06,1.0,1.0
9.775161743164062e-06,2.0,2.09808349609375e-05,2.0,9.5367431640625e-06,2.0,1.0,8.58306884765625e-06,2.0,1.4066696166992188e-05,2.0,1.1205673217773438e-05,2.0,1.0
6.67572021484375e-06,1.0,8.821487426757812e-06,1.0,,,,4.291534423828125e-06,1.0,1.0013580322265625e-05,1.0,,,
,,,,6.67572021484375e-06,1.0,1.0,,,,,1.1682510375976562e-05,1.0,1.0
1.7642974853515625e-05,4.0,2.7179718017578125e-05,4.0,0.0008800029754638672,4.0,8.0,1.71661376953125e-05,4.0,2.765655517578125e-05,4.0,0.00029158592224121094,4.0,8.0
1.0013580322265625e-05,1.0,1.5020370483398438e-05,1.0,1.0967254638671875e-05,1.0,1.0,8.344650268554688e-06,1.0,1.430511474609375e-05,1.0,1.0728836059570312e-05,1.0,1.0
7.867813110351562e-06,1.0,1.3589859008789062e-05,1.0,1.1205673217773438e-05,1.0,1.0,9.5367431640625e-06,1.0,1.71661376953125e-05,1.0,1.0013580322265625e-05,1.0,1.0
3.719329833984375e-05,5.0,5.5789947509765625e-05,5.0,1.1444091796875e-05,5.0,1.0,7.867813110351562e-06,1.0,1.2874603271484375e-05,1.0,1.0251998901367188e-05,1.0,1.0
7.62939453125e-06,1.0,1.239776611328125e-05,1.0,0.0011889934539794922,1.0,1.0,5.9604644775390625e-06,1.0,1.1444091796875e-05,1.0,0.0005083084106445312,1.0,1.0
1.33514404296875e-05,2.0,1.6689300537109375e-05,2.0,6.67572021484375e-06,2.0,1.0,8.58306884765625e-06,1.0,1.3828277587890625e-05,1.0,8.58306884765625e-06,1.0,1.0
1.71661376953125e-05,4.0,2.8133392333984375e-05,4.0,,,,1.430511474609375e-05,3.0,2.47955322265625e-05,3.0,,,
,,,,8.106231689453125e-06,1.0,1.0,,,,,6.4373016357421875e-06,1.0,1.0
9.298324584960938e-06,1.0,1.1444091796875e-05,1.0,1.0967254638671875e-05,1.0,1.0,9.059906005859375e-06,1.0,1.239776611328125e-05,1.0,1.621246337890625e-05,1.0,1.0
3.790855407714844e-05,6.0,5.7697296142578125e-05,6.0,2.5272369384765625e-05,6.0,1.0,9.298324584960938e-06,1.0,1.6927719116210938e-05,1.0,2.2649765014648438e-05,1.0,1.0
0.00012111663818359375,6.0,0.00018334388732910156,6.0,0.00028324127197265625,6.0,4.0,7.62939453125e-06,1.0,1.3828277587890625e-05,1.0,0.0003001689910888672,1.0,4.0
4.1484832763671875e-05,6.0,6.508827209472656e-05,6.0,8.106231689453125e-06,6.0,1.0,9.298324584960938e-06,1.0,1.2636184692382812e-05,1.0,9.059906005859375e-06,1.0,1.0
4.076957702636719e-05,6.0,6.175041198730469e-05,6.0,1.0251998901367188e-05,6.0,1.0,6.67572021484375e-06,1.0,1.1920928955078125e-05,1.0,1.811981201171875e-05,1.0,1.0
0.00011563301086425781,18.0,0.00010013580322265625,10.0,1.33514404296875e-05,7.0,1.0,2.0742416381835938e-05,3.0,2.7418136596679688e-05,4.0,1.0013580322265625e-05,2.0,1.0
8.344650268554688e-06,2.0,1.430511474609375e-05,2.0,,,,8.344650268554688e-06,2.0,1.3828277587890625e-05,2.0,,,
,,,,1.5974044799804688e-05,1.0,1.0,,,,,1.2636184692382812e-05,1.0,1.0
3.743171691894531e-05,4.0,6.008148193359375e-05,4.0,0.0005400180816650391,4.0,8.0,1.7404556274414062e-05,4.0,2.9087066650390625e-05,4.0,0.0003075599670410156,4.0,8.0
1.5735626220703125e-05,1.0,2.6226043701171875e-05,1.0,1.2874603271484375e-05,1.0,1.0,9.059906005859375e-06,1.0,1.33514404296875e-05,1.0,9.298324584960938e-06,1.0,1.0
1.049041748046875e-05,2.0,2.7179718017578125e-05,2.0,0.0013580322265625,2.0,1.0,6.67572021484375e-06,1.0,1.0967254638671875e-05,1.0,0.00041031837463378906,1.0,1.0
9.5367431640625e-06,2.0,1.7404556274414062e-05,2.0,0.0014333724975585938,2.0,1.0,6.198883056640625e-06,1.0,1.1444091796875e-05,1.0,0.0004467964172363281,1.0,1.0
2.2411346435546875e-05,5.0,3.504753112792969e-05,5.0,0.002177715301513672,5.0,1.0,6.198883056640625e-06,1.0,1.1920928955078125e-05,1.0,0.0004811286926269531,1.0,1.0
2.1457672119140625e-05,4.0,3.147125244140625e-05,4.0,8.58306884765625e-06,4.0,1.0,8.58306884765625e-06,1.0,1.239776611328125e-05,1.0,1.0013580322265625e-05,1.0,1.0
3.314018249511719e-05,6.0,4.8160552978515625e-05,6.0,8.106231689453125e-06,6.0,1.0,1.4781951904296875e-05,3.0,2.4080276489257812e-05,3.0,7.62939453125e-06,3.0,1.0
7.152557373046875e-06,2.0,1.3828277587890625e-05,2.0,,,,7.62939453125e-06,2.0,1.430511474609375e-05,2.0,,,
,,,,1.239776611328125e-05,1.0,1.0,,,,,8.821487426757812e-06,1.0,1.0
1.8596649169921875e-05,2.0,3.24249267578125e-05,2.0,1.4066696166992188e-05,2.0,1.0,8.58306884765625e-06,2.0,1.430511474609375e-05,2.0,1.239776611328125e-05,2.0,1.0
2.6941299438476562e-05,4.0,5.793571472167969e-05,4.0,9.5367431640625e-06,4.0,1.0,8.344650268554688e-06,1.0,1.4543533325195312e-05,1.0,1.0967254638671875e-05,1.0,1.0
1.5020370483398438e-05,6.0,2.9325485229492188e-05,6.0,0.0002372264862060547,6.0,3.0,8.344650268554688e-06,1.0,1.2874603271484375e-05,1.0,0.0002841949462890625,1.0,3.0
1.6689300537109375e-05,6.0,3.123283386230469e-05,6.0,8.821487426757812e-06,6.0,1.0,7.152557373046875e-06,1.0,1.1682510375976562e-05,1.0,1.0967254638671875e-05,1.0,1.0
1.8835067749023438e-05,6.0,3.647804260253906e-05,6.0,0.0017354488372802734,6.0,1.0,7.152557373046875e-06,1.0,1.1205673217773438e-05,1.0,0.0004181861877441406,1.0,1.0
1.9550323486328125e-05,6.0,3.790855407714844e-05,6.0,7.3909759521484375e-06,6.0,1.0,8.58306884765625e-06,1.0,1.2636184692382812e-05,1.0,1.1444091796875e-05,1.0,1.0
4.291534423828125e-06,1.0,8.344650268554688e-06,1.0,6.4373016357421875e-06,1.0,1.0,2.1457672119140625e-05,3.0,2.7894973754882812e-05,4.0,1.049041748046875e-05,2.0,1.0
7.3909759521484375e-06,2.0,1.2636184692382812e-05,2.0,,,,6.9141387939453125e-06,2.0,1.4781951904296875e-05,2.0,,,
,,,,7.152557373046875e-06,1.0,1.0,,,,,8.821487426757812e-06,1.0,1.0
7.152557373046875e-06,1.0,1.1682510375976562e-05,1.0,1.0728836059570312e-05,1.0,1.0,9.059906005859375e-06,1.0,2.7418136596679688e-05,1.0,1.1444091796875e-05,1.0,1.0
1.3113021850585938e-05,1.0,1.9788742065429688e-05,1.0,7.3909759521484375e-06,1.0,1.0,7.867813110351562e-06,1.0,1.5020370483398438e-05,1.0,1.0728836059570312e-05,1.0,1.0
3.933906555175781e-05,3.0,4.506111145019531e-05,4.0,7.867813110351562e-06,2.0,1.0,2.384185791015625e-05,3.0,3.0279159545898438e-05,4.0,8.106231689453125e-06,2.0,1.0
1.7642974853515625e-05,2.0,2.8133392333984375e-05,2.0,7.62939453125e-06,2.0,1.0,1.33514404296875e-05,2.0,1.8596649169921875e-05,2.0,9.059906005859375e-06,2.0,1.0
1.9073486328125e-05,2.0,4.2438507080078125e-05,2.0,2.3126602172851562e-05,2.0,1.0,4.506111145019531e-05,2.0,1.9788742065429688e-05,2.0,1.0967254638671875e-05,2.0,1.0
2.6702880859375e-05,3.0,4.124641418457031e-05,3.0,0.004197359085083008,3.0,3.0,7.152557373046875e-06,1.0,1.2636184692382812e-05,1.0,0.0006449222564697266,1.0,3.0
1.7881393432617188e-05,2.0,2.9087066650390625e-05,2.0,7.867813110351562e-06,2.0,1.0,1.1920928955078125e-05,1.0,1.5735626220703125e-05,1.0,8.58306884765625e-06,1.0,1.0
7.3909759521484375e-06,2.0,1.3113021850585938e-05,2.0,,,,8.344650268554688e-06,2.0,1.52587890625e-05,2.0,,,
,,,,7.62939453125e-06,1.0,1.0,,,,,6.9141387939453125e-06,1.0,1.0
0.00021982192993164062,30.0,0.0003020763397216797,30.0,2.1219253540039062e-05,30.0,1.0,0.00022530555725097656,30.0,0.0003018379211425781,30.0,2.4318695068359375e-05,30.0,1.0
0.00020384788513183594,29.0,0.00034332275390625,29.0,0.006110191345214844,29.0,1.0,7.152557373046875e-06,1.0,1.1444091796875e-05,1.0,0.0006613731384277344,1.0,1.0
7.867813110351562e-06,1.0,1.3113021850585938e-05,1.0,0.001279592514038086,1.0,1.0,7.62939453125e-06,1.0,1.1920928955078125e-05,1.0,0.0004508495330810547,1.0,1.0
8.821487426757812e-06,1.0,1.2636184692382812e-05,1.0,0.0029594898223876953,1.0,4.0,5.7220458984375e-06,1.0,1.049041748046875e-05,1.0,0.0004913806915283203,1.0,4.0
6.9141387939453125e-06,1.0,1.3113021850585938e-05,1.0,1.33514404296875e-05,1.0,1.0,7.62939453125e-06,1.0,1.33514404296875e-05,1.0,1.1205673217773438e-05,1.0,1.0
6.67572021484375e-06,1.0,1.0013580322265625e-05,1.0,9.775161743164062e-06,1.0,1.0,1.6689300537109375e-05,3.0,2.4318695068359375e-05,3.0,1.4066696166992188e-05,2.0,1.0
6.198883056640625e-06,1.0,8.821487426757812e-06,1.0,1.3113021850585938e-05,1.0,1.0,2.8133392333984375e-05,4.0,3.3855438232421875e-05,5.0,9.059906005859375e-06,3.0,1.0
9.5367431640625e-06,2.0,1.430511474609375e-05,2.0,,,,8.344650268554688e-06,2.0,1.3828277587890625e-05,2.0,,,
,,,,1.5974044799804688e-05,1.0,1.0,,,,,1.0251998901367188e-05,1.0,1.0
1.811981201171875e-05,4.0,2.8133392333984375e-05,4.0,0.0004169940948486328,4.0,8.0,1.6689300537109375e-05,4.0,2.8133392333984375e-05,4.0,0.00033926963806152344,4.0,8.0
9.5367431640625e-06,1.0,1.3589859008789062e-05,1.0,1.3589859008789062e-05,1.0,1.0,9.5367431640625e-06,1.0,1.430511474609375e-05,1.0,9.059906005859375e-06,1.0,1.0
2.6702880859375e-05,1.0,2.6226043701171875e-05,1.0,6.198883056640625e-06,1.0,1.0,6.9141387939453125e-06,1.0,1.0967254638671875e-05,1.0,7.62939453125e-06,1.0,1.0
1.52587890625e-05,1.0,2.6702880859375e-05,1.0,1.9788742065429688e-05,1.0,1.0,8.106231689453125e-06,1.0,1.1205673217773438e-05,1.0,1.1444091796875e-05,1.0,1.0
3.0994415283203125e-05,3.0,3.170967102050781e-05,3.0,1.71661376953125e-05,2.0,1.0,1.5020370483398438e-05,3.0,2.1696090698242188e-05,3.0,1.430511474609375e-05,2.0,1.0
1.71661376953125e-05,2.0,2.4318695068359375e-05,2.0,0.002066373825073242,2.0,1.0,7.62939453125e-06,1.0,1.1205673217773438e-05,1.0,0.0004699230194091797,1.0,1.0
3.743171691894531e-05,4.0,5.269050598144531e-05,4.0,1.9788742065429688e-05,4.0,1.0,1.5974044799804688e-05,3.0,2.4557113647460938e-05,3.0,9.298324584960938e-06,3.0,1.0
1.2636184692382812e-05,2.0,2.09808349609375e-05,2.0,,,,9.059906005859375e-06,2.0,1.3828277587890625e-05,2.0,,,
,,,,1.2159347534179688e-05,1.0,1.0,,,,,1.2159347534179688e-05,1.0,1.0
2.193450927734375e-05,4.0,3.6716461181640625e-05,4.0,0.00035452842712402344,4.0,8.0,1.7404556274414062e-05,4.0,2.8848648071289062e-05,4.0,0.0003116130828857422,4.0,8.0
1.049041748046875e-05,1.0,1.6450881958007812e-05,1.0,1.1205673217773438e-05,1.0,1.0,8.58306884765625e-06,1.0,1.4066696166992188e-05,1.0,1.1205673217773438e-05,1.0,1.0
1.0728836059570312e-05,1.0,1.7642974853515625e-05,1.0,0.0020401477813720703,1.0,1.0,6.67572021484375e-06,1.0,1.2159347534179688e-05,1.0,0.0004291534423828125,1.0,1.0
2.9325485229492188e-05,6.0,5.817413330078125e-05,6.0,1.0728836059570312e-05,6.0,1.0,7.867813110351562e-06,1.0,1.3828277587890625e-05,1.0,1.2636184692382812e-05,1.0,1.0
6.4373016357421875e-06,1.0,9.298324584960938e-06,1.0,6.198883056640625e-06,1.0,1.0,5.1975250244140625e-05,5.0,5.698204040527344e-05,8.0,2.0503997802734375e-05,4.0,1.0
5.4836273193359375e-06,1.0,8.344650268554688e-06,1.0,5.9604644775390625e-06,1.0,1.0,2.384185791015625e-05,4.0,3.314018249511719e-05,4.0,7.867813110351562e-06,4.0,1.0
5.0067901611328125e-06,1.0,8.821487426757812e-06,1.0,,,,3.147125244140625e-05,6.0,4.887580871582031e-05,6.0,,,
,,,,1.1444091796875e-05,1.0,1.0,,,,,1.1920928955078125e-05,1.0,1.0
2.3603439331054688e-05,4.0,3.695487976074219e-05,4.0,1.4543533325195312e-05,4.0,1.0,1.811981201171875e-05,4.0,2.8133392333984375e-05,4.0,1.2636184692382812e-05,4.0,1.0
3.123283386230469e-05,4.0,4.792213439941406e-05,4.0,0.0018954277038574219,4.0,1.0,6.4373016357421875e-06,1.0,1.0967254638671875e-05,1.0,0.0004448890686035156,1.0,1.0
2.1696090698242188e-05,4.0,3.528594970703125e-05,4.0,0.0026063919067382812,4.0,1.0,6.198883056640625e-06,1.0,1.049041748046875e-05,1.0,0.00045418739318847656,1.0,1.0
1.2159347534179688e-05,1.0,1.71661376953125e-05,1.0,1.4066696166992188e-05,1.0,1.0,7.62939453125e-06,1.0,1.239776611328125e-05,1.0,1.0013580322265625e-05,1.0,1.0
1.1444091796875e-05,1.0,1.5974044799804688e-05,1.0,1.7881393432617188e-05,1.0,1.0,7.62939453125e-06,1.0,1.1444091796875e-05,1.0,9.298324584960938e-06,1.0,1.0
9.059906005859375e-06,1.0,3.314018249511719e-05,1.0,0.005422115325927734,1.0,8.0,6.4373016357421875e-06,1.0,1.0728836059570312e-05,1.0,0.0007143020629882812,1.0,8.0
1.0728836059570312e-05,1.0,1.71661376953125e-05,1.0,,,,1.0013580322265625e-05,1.0,1.3113021850585938e-05,1.0,,,
,,,,9.059906005859375e-06,1.0,1.0,,,,,9.5367431640625e-06,1.0,1.0
1.0728836059570312e-05,2.0,1.9073486328125e-05,2.0,1.3828277587890625e-05,2.0,1.0,9.298324584960938e-06,2.0,1.3589859008789062e-05,2.0,1.2874603271484375e-05,2.0,1.0
1.9550323486328125e-05,5.0,3.886222839355469e-05,5.0,8.106231689453125e-06,5.0,1.0,1.2636184692382812e-05,1.0,2.3365020751953125e-05,1.0,1.2636184692382812e-05,1.0,1.0
4.0531158447265625e-05,11.0,0.0001068115234375,11.0,0.00023794174194335938,11.0,3.0,4.100799560546875e-05,8.0,8.249282836914062e-05,8.0,0.0002796649932861328,7.0,3.0
3.528594970703125e-05,11.0,0.00010633468627929688,11.0,1.0013580322265625e-05,11.0,1.0,2.86102294921875e-05,7.0,6.771087646484375e-05,7.0,1.1920928955078125e-05,7.0,1.0
3.790855407714844e-05,11.0,0.00010824203491210938,11.0,0.001995086669921875,11.0,1.0,7.152557373046875e-06,1.0,1.1205673217773438e-05,1.0,0.0004532337188720703,1.0,1.0
1.3113021850585938e-05,4.0,2.47955322265625e-05,4.0,0.0013031959533691406,4.0,1.0,7.3909759521484375e-06,1.0,1.0967254638671875e-05,1.0,0.0005571842193603516,1.0,1.0
1.1920928955078125e-05,4.0,2.193450927734375e-05,4.0,1.0728836059570312e-05,4.0,1.0,1.9073486328125e-05,1.0,1.4543533325195312e-05,1.0,8.106231689453125e-06,1.0,1.0
8.821487426757812e-06,2.0,1.4781951904296875e-05,2.0,,,,7.867813110351562e-06,2.0,1.4781951904296875e-05,2.0,,,
,,,,1.0967254638671875e-05,1.0,1.0,,,,,1.8358230590820312e-05,1.0,1.0
2.0265579223632812e-05,4.0,2.8371810913085938e-05,4.0,1.0013580322265625e-05,4.0,1.0,3.719329833984375e-05,4.0,6.985664367675781e-05,4.0,1.33514404296875e-05,4.0,1.0
1.7642974853515625e-05,4.0,2.8133392333984375e-05,4.0,1.1444091796875e-05,4.0,1.0,2.0503997802734375e-05,4.0,4.553794860839844e-05,4.0,1.0967254638671875e-05,4.0,1.0
1.4543533325195312e-05,4.0,2.574920654296875e-05,4.0,1.9073486328125e-05,4.0,1.0,1.7642974853515625e-05,4.0,3.170967102050781e-05,4.0,1.0013580322265625e-05,4.0,1.0
1.5497207641601562e-05,4.0,2.86102294921875e-05,4.0,1.3113021850585938e-05,4.0,1.0,1.5735626220703125e-05,4.0,2.574920654296875e-05,4.0,1.239776611328125e-05,4.0,1.0
4.100799560546875e-05,4.0,6.365776062011719e-05,4.0,0.0017282962799072266,4.0,1.0,6.198883056640625e-06,1.0,1.1444091796875e-05,1.0,0.0004570484161376953,1.0,1.0
1.52587890625e-05,3.0,2.5987625122070312e-05,3.0,8.821487426757812e-06,3.0,1.0,9.298324584960938e-06,1.0,1.6689300537109375e-05,1.0,1.4066696166992188e-05,1.0,1.0
1.3589859008789062e-05,3.0,2.5510787963867188e-05,3.0,7.62939453125e-06,3.0,1.0,1.430511474609375e-05,3.0,2.5987625122070312e-05,3.0,1.3589859008789062e-05,3.0,1.0
7.867813110351562e-06,1.0,1.2636184692382812e-05,1.0,5.4836273193359375e-06,1.0,1.0,7.62939453125e-06,1.0,1.430511474609375e-05,1.0,7.867813110351562e-06,1.0,1.0
7.867813110351562e-06,2.0,1.4066696166992188e-05,2.0,,,,7.3909759521484375e-06,2.0,1.5020370483398438e-05,2.0,,,
,,,,1.5020370483398438e-05,1.0,1.0,,,,,1.1920928955078125e-05,1.0,1.0
3.552436828613281e-05,4.0,6.29425048828125e-05,4.0,1.6689300537109375e-05,4.0,1.0,1.71661376953125e-05,4.0,2.9802322387695312e-05,4.0,1.430511474609375e-05,4.0,1.0
3.695487976074219e-05,4.0,6.365776062011719e-05,4.0,1.6927719116210938e-05,4.0,1.0,8.130073547363281e-05,4.0,0.00012993812561035156,4.0,1.239776611328125e-05,4.0,1.0
3.552436828613281e-05,4.0,6.389617919921875e-05,4.0,1.1444091796875e-05,4.0,1.0,1.5735626220703125e-05,4.0,2.5987625122070312e-05,4.0,1.1444091796875e-05,4.0,1.0
6.198883056640625e-05,4.0,9.226799011230469e-05,4.0,0.0015070438385009766,4.0,1.0,7.152557373046875e-06,1.0,1.049041748046875e-05,1.0,0.0004780292510986328,1.0,1.0
