Benchmark,Collection,Tag,Buggy?,Correct Result?,Time(s),RunTime Error,Category,Notes,Pipeline
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_192_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,"grep -rl ""Hello"" /testbed | xargs sed -i ""s/Hello/Hi/g"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_192_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,"grep -rl ""Hello"" /testbed | xargs sed -i ""s/Hello/Hi/g"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_19_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"find /testbed -type f -name ""*.py"" -print0 | xargs -0 md5sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_1_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.27s,,,,"md5sum /testbed/*.java | awk ""{print $1}"" | sort | uniq -d"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_1_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.06s,,unsupported options/flags/operands - about find,,"find /testbed -type f -name ""*.java"" -exec md5sum {} + | sort | uniq -w32 -d -c | sort -nr"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_20_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,"find /testbed -name ""*.html"" | xargs grep -l foo | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_20_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"find /testbed -name ""*.html"" -exec grep -l foo {} + | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_21_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"find /testbed -name ""*.php"" -exec chmod 755 {} \; -exec /bin/echo {} \; | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_21_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"find /testbed -type f -name ""*.php"" -exec chmod 755 {} \; -print | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_22_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.07s,,,,"find /testbed/ -name ""*file*"" | sort | xargs wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_23_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.23s,,,,"find ${DIRECTORY} -type f -print | sed -e ""s@^.*/@@"" | grep ""[aeiouyAEIOUY]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_23_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.10s,,,,"find ""${DIRECTORY}"" -type f -print | awk -F/ ""{print $NF}"" | grep -i ""[aeiouy]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_24_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.25s,,,,"find /testbed -type f | sed -e ""s/.*\\.//"" | sed -e ""s/.*\\///"" | sort | uniq -c | sort -rn"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_24_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.09s,,,,"find /testbed -type f | awk -F. ""{if (NF>1) print $NF}"" | sort | uniq -c | sort -nr"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_25_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.05s,,,,"find /testbed -type f -name ""*.gz"" | xargs zcat | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_25_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.04s,,,,"find /testbed -type f -name ""*.gz"" -exec sh -c ""gunzip -c \""$0\"" | wc -l"" {} \; | awk ""{s+=$1} END {print s}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_26_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.05s,,,,find /testbed -type f -exec ls -l {} \; | wc -l
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_26_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,find /testbed -type f | wc -l
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_27_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.13s,,,,"find /testbed -name ""*.php"" -type f | sort | xargs wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_27_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.06s,,,,"find /testbed -type f -name ""*.php"" -exec wc -l {} + | sort"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_28_gold1.sh,full_benchmark/intercode/pipelines,need very detailed annotation,False,False,0.08s,,unsupported options/flags/operands - about find,,"find /testbed -name ""*.php"" -type f | xargs wc -l | sort -nr"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_28_gold2.sh,full_benchmark/intercode/pipelines,need very detailed annotation,False,False,0.03s,,unsupported options/flags/operands - about find,,"find /testbed -type f -name ""*.php"" -exec wc -l {} + | sort -rn"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_29_gold1.sh,full_benchmark/intercode/pipelines,,False,False,0.06s,,violates our assumption about sort -n usage,,"grep -oE ""([0-9]{1,3}\\.){3}[0-9]{1,3}"" /etc/networks | sort | uniq -c | sort -nr"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_29_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.06s,,,,"awk ""{for (i=1; i<=NF; i++) if ($i ~ /([0-9]{1,3}\\.){3}[0-9]{1,3}/) print $i}"" /etc/networks | sort | uniq -c | sort -nr"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_2_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.18s,,,,"find /testbed/dir2/subdir2 -type f -print0 | sort -z | xargs -0 md5sum | awk ""{print $1}"" | md5sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_2_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.96s,,,,"ls -1 /testbed/dir2/subdir2/* | sort | xargs md5sum | awk ""{print $1}"" | md5sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_30_gold1.sh,full_benchmark/intercode/pipelines,need very detailed annotation,False,False,0.04s,,unsupported options/flags/operands - about find; violates our assumption about xargs cat usage,,"find /testbed -name ""*.php"" | xargs cat | awk ""/[a-zA-Z0-9]/ {i++} END{print i}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_30_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.04s,,,,"find /testbed -type f -name ""*.php"" -exec grep -H "".*[[:alnum:]].*"" {} + | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_31_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.09s,,,,"find /testbed -name ""*.js"" -or -name ""*.php"" | xargs wc -l | grep ""total"" | awk ""{print $1}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_31_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"find /testbed -type f \( -name ""*.php"" -o -name ""*.js"" \) -exec wc -l {} + | awk ""{s=$1} END {print s}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_32_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.09s,,unsupported options/flags/operands - about find,,"find /testbed -type d -name ""dir1"" -print | sed ""s/\$/\\/abc.txt/g"" | xargs touch"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_33_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,find /var/log/ -mtime +1 | xargs tar -czvPf /testbed/logs.tar.gz
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_34_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.04s,,,,find /testbed/dir3/subdir1/subsubdir1/tmp -type f -mtime +2 -print0 | xargs -0 rm -f
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_35_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.10s,,,,find /testbed -type f -exec du -b {} + | sort -rh | head -n 5
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_35_gold2.sh,full_benchmark/intercode/pipelines,need very detailed annotation,False,False,0.06s,,unsupported options/flags/operands - about find,,find /testbed -type f -print0 | xargs -0 du -b | sort -rn | head -n 5
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_36_gold1.sh,full_benchmark/intercode/pipelines,need very detailed annotation,False,False,0.05s,,unsupported options/flags/operands - about find,,find /testbed -type f -size +0c -exec du -b {} + | sort -n | head -n 5
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_36_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.08s,,,,find /testbed -type f -size +0c -exec du -b {} + | sort -rh | tail -n 5
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_37_gold1.sh,full_benchmark/intercode/pipelines,need very detailed annotation,False,False,0.03s,,unsupported options/flags/operands - about find,,find /testbed -type f -exec ls -s {} \; | sort -n | head -5
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_37_gold2.sh,full_benchmark/intercode/pipelines,need very detailed annotation,False,False,0.05s,,unsupported options/flags/operands - about find,,find /testbed -type f -exec du -b {} + | sort -n | head -n 5
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_38_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.07s,,,,find /testbed -type f -maxdepth 1 -exec du -b {} + | sort -rh | head -n 5
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_38_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.56s,,,,"ls -lS /testbed | grep ""^-"" | head -n 5"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_39_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.05s,,,,"find /testbed -name ""*.java"" -exec grep -Hin Hello {} + | cut -d "":"" -f 1 | xargs -I{} basename {}"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_3_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.08s,,,,"cat $(echo ${FILES} | tr "" "" ""\\n"" | sort) | md5sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_3_gold1.sh,full_benchmark/intercode/pipelines,,False,False,0.09s,,problematic annotation design,,"echo ${FILES} | tr "" "" ""\\n"" | sort"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_3_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.75s,,,,"echo ""${FILES}"" | tr "" "" ""\\n"" | sort | xargs cat | md5sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_40_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.11s,,,,"find /testbed -type f | awk -F/ ""{print $NF}"" | sort -f | uniq -i -d"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_40_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.13s,,,,"find /testbed -type f | awk -F/ ""{print tolower($NF)}"" | sort | uniq -d"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_42_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.12s,,,,"grep -rl ""Hello"" /testbed | xargs -I {} dirname {} | sort | uniq"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_42_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.09s,,,,"find /testbed -type f -exec grep -l ""Hello"" {} + | xargs -I {} dirname {} | sort | uniq"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_43_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.09s,,,,"find /testbed -name ""*.java"" -print0 | xargs -0 wc -l | grep ""total"" | awk ""{ print $1 }"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_43_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,"find /testbed -name ""*.java"" -exec wc -l {} + | awk ""{s=$1} END {print s}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_49_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"find /system -print | sed -e ""s;[^/]*/;|___;g;s;___|; |;g"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_4_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.64s,,,,"find /testbed/dir1/subdir1 -type f -name *.py -exec md5sum {} + | awk ""{print $1}"" | sort | md5sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_4_gold2.sh,full_benchmark/intercode/pipelines,,False,True,1.44s,,,,"find /testbed/dir1/subdir1 -type f -name ""*.py"" -print0 | xargs -0 md5sum | awk ""{print $1}"" | sort | md5sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_50_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,"find /system/folder2 -print | sed -e ""s;[^/]*/;|___;g;s;___|; |;g"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_51_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.06s,,,,"find /system -type f -name ""*.out"" -print0 | xargs -0 -n1 dirname | sort -u"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_51_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.08s,,,,"find /system -type f -name ""*.out"" -printf ""%h\\n"" | sort -u"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_52_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,yes y | rm -r /system/*.txt
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_55_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"find /system/folder1 -type f -not -name ""*txt"" | xargs rm"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_57_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,"grep -r ""foo"" /system | awk ""{print} END {print NR}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_58_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.04s,,,,find /system/folder3/ -type f | xargs -n 1 basename
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_59_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.05s,,,,"zcat -r /system/folder2.tar.gz | grep ""special"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_59_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.05s,,,,"tar -xzvf /system/folder2.tar.gz -O | grep ""special"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_5_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.05s,,,,"find /testbed -name ""*.txt"" -exec du {} + | awk -v hostname=""$(hostname)"" ""{print hostname, $0}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_5_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"find /testbed -name ""*.txt"" -exec du -h {} + | awk -v hostname=""$(hostname)"" ""{print hostname, $0}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_60_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.05s,,,,"cat /system/folder3/temp/temp1/text1.txt | sed ""s/\\r\$//"" | od -c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_60_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.06s,,,,"cat system/folder3/temp/temp1/text1.txt | sed ""s/\\r\$//"" | od -c -An"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_62_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"find /system/folder1 -name ""*.log"" -print0 | xargs -0 rm"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_63_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,"find /system -name ""*.txt"" -maxdepth 1 | xargs rm"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_65_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.07s,,,,"find /system/folder1 -mmin +5 -type f -name ""*.txt"" | xargs rm -f"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_66_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,"find /system/folder1 -maxdepth 1 -mmin +5 -type f -name ""*.txt"" ! -name ""keep.txt"" | xargs rm -f"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_69_gold1.sh,full_benchmark/intercode/pipelines,can be improved with FST,False,False,0.04s,,need transducer: rev; need transducer: tr/sed/cut,,"cat /system/folder1/data.csv | rev | cut -d, -f-5 | rev"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_69_gold2.sh,full_benchmark/intercode/pipelines,can be improved with FST,False,False,0.04s,,need transducer: rev; need transducer: tr/sed/cut,,"tail -n 1 /system/folder1/data.csv | rev | cut -d"","" -f1-5 | rev"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_6_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"find /testbed -name ""*.php"" -exec chmod 755 {} \; -exec /bin/echo {} \; | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_6_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.04s,,,,"find /testbed -type f -name ""*.php"" -exec chmod 755 {} \; -print | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_71_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.04s,,,,find /system/folder3/temp -type f -empty -print | xargs rm -f
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_74_gold1.sh,full_benchmark/intercode/pipelines,,False,False,0.21s,,,,"echo ""1/2 [3] (27/03/2012 19:32:54) word word word word 4/5"" | sed -e ""s/(.*)//"" -e ""s/[^0-9]/ /g"" | column -t"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_74_gold2.sh,full_benchmark/intercode/pipelines,can be improved with FST,False,False,1.40s,,need transducer: tr/sed/cut,,"echo ""1/2 [3] (27/03/2012 19:32:54) word word word word 4/5"" | sed ""s/([^)]*)//g"" | tr -c ""0-9"" "" "" | column -t"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_7_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.08s,,,,"pstree -s ${$} | grep -q ""screen"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_7_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.09s,,,,"ps -o comm= $(pstree -sp ${$} | awk -F ""[^0-9]*"" ""{print $2}"") | grep -q ""screen"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_7_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"pstree -sp ${$} | awk -F ""[^0-9]*"" ""{print $2}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_80_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,diff -qr /system/folder1 /system/folder2 | sort
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_81_gold2.sh,full_benchmark/intercode/pipelines,can be improved with FST,False,False,0.12s,,need transducer: tr/sed/cut,,"df -m /system | grep / | tr -s "" "" | cut -d "" "" -f 4"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_82_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.04s,,,,find /system -type d | wc -l
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_82_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,tree -d /system | tail -n 1
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_85_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.04s,,,,"echo $(date) ""1"" | tee -a /system/folder3/temp/empty.txt"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_85_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.04s,,,,"echo $(date +""%Y-%m-%d~%H:%M:%S"") ""1"" | tee -a /system/folder3/temp/empty.txt"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_87_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,find /system -depth -print | cpio -dump /backup
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_87_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.04s,,,,find /system -print | cpio -dump /backup
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_94_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.10s,,,,"find /system -type f -name ""*.txt"" -exec md5sum {} + | awk ""{print $1}"" | sort"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_94_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,"find /system -type f -name ""*.txt"" -exec md5sum {} + | sort"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_95_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.08s,,unsupported command: awk,,"more /etc/hosts | grep $(hostname) | awk ""{print $1}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_95_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,unsupported command: awk,,"grep ""$(hostname)"" /etc/hosts | awk ""{print $1}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_9_gold1.sh,full_benchmark/intercode/pipelines,,False,True,0.03s,,,,"find /testbed -name ""*.txt"" -print0 | xargs -0 wc -w | awk ""END { print $1/(NR-1) }"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/intercode/pipelines/intercode_9_gold2.sh,full_benchmark/intercode/pipelines,,False,True,0.02s,,,,"find /testbed -type f -name ""*.txt"" -exec wc -w {} + | awk ""{total = $1} END {print total/(NR-1)}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/1.sh,full_benchmark/llm_injection/pipelines,,True,True,0.03s,,,,cat file.txt | wc -l | xargs echo
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/10.sh,full_benchmark/llm_injection/pipelines,,True,True,8.18s,,need transducer: tr/sed/cut,detectable with user annotations,"cat file.csv | grep ""active"" | sort | cut -d"","" -f10 | uniq | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/100.sh,full_benchmark/llm_injection/pipelines,,True,True,0.93s,,,,"ls -l | tr -d "" "" | cut -d"" "" -f5 | sort -n | uniq | tr ""\\n"" "","" | sed ""s/,/, /g"" | xargs find"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/101.sh,full_benchmark/llm_injection/pipelines,,True,True,0.08s,,,may not handle regex in sed,"seq 100 | tr ""\\n"" "" "" | sed ""s/[0-9]*/&&/"" | sort -n | uniq | cut -d"" "" -f1 | xargs grep . | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/102.sh,full_benchmark/llm_injection/pipelines,,True,True,0.41s,,,,"find . -type f | grep ""\\.txt"" | grep ""^[^.]"" | grep ""a"" | grep -v ""a"" | sort | uniq | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/103.sh,full_benchmark/llm_injection/pipelines,,True,True,0.14s,,,,"cat /etc/passwd | sed ""s/:/ /g"" | cut -d: -f1,7 | sort | uniq -c | sort -n | tr "" "" ""\\t"" | cut -f2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/104.sh,full_benchmark/llm_injection/pipelines,,True,True,0.16s,,need better support for command: xargs,may be detectable with heuristics of xargs grep,"find . -type f | tr ""\\n"" "" "" | xargs grep ""pattern"" | sort | uniq -c | sed ""s/^ *//"" | cut -d"" "" -f1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/105.sh,full_benchmark/llm_injection/pipelines,,True,True,4.65s,,need better support for command: sort; need transducer: tr/sed/cut,,"ls -l | sort -k5n | sort -k9 | sort -k6M | tr -s "" "" | cut -d"" "" -f9 | xargs grep . | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/106.sh,full_benchmark/llm_injection/pipelines,can be improved with FST,True,False,0.14s,,need transducer: tr/sed/cut,,"cat /etc/passwd | tr "" "" ""\\t"" | cut -d"" "" -f1 | sort | uniq | tr ""\\t"" "" "" | xargs grep . | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/107.sh,full_benchmark/llm_injection/pipelines,,True,True,0.19s,,semantic mistake - uniq,uniq without sort,"find . -name ""*.txt"" | uniq | sort | tr ""/"" ""\\t"" | cut -f2 | sort | uniq -c | xargs grep ."
